Medicine_Name,User_ID,Disease,Review_Text,Rating,Sentiment
Vilwadi Gulika,User785,Respiratory Health,Vilwadi Gulika has helped improve my respiratory health and reduce symptoms like coughing and congestion. It's been great for my overall well-being.,4,Positive
Vilwadi Gulika,User786,Side Effects,"I experienced mild stomach discomfort and diarrhea after taking Vilwadi Gulika. The symptoms subsided after a few days, but it was uncomfortable initially.",3,Negative
Vilwadi Gulika,User787,Tolerance,"I've been taking Vilwadi Gulika for a while now, and I haven't experienced any significant side effects. It's been effective for improving my digestion and overall health.",4,Positive
Vilwadi Gulika,User788,Quality of Life,"Vilwadi Gulika has improved my overall quality of life by addressing my headache, digestive issues, and respiratory health.",5,Positive
Vilwadi Gulika,User789,Long-term Use,"I've been using Vilwadi Gulika for several months, and it continues to provide consistent benefits for my health.",4,Positive
Vilwadi Gulika,User790,Recommendation,"I would highly recommend Vilwadi Gulika to anyone looking to manage headache symptoms, improve digestion, or enhance respiratory health naturally.",5,Positive
Yograj Guggulu,User791,Joint Pain,Yograj Guggulu has been incredibly effective in reducing my joint pain and inflammation. It's been a lifesaver for my mobility and comfort.,5,Positive
Yograj Guggulu,User792,Backache,Yograj Guggulu has helped alleviate my backache and stiffness. It's been great for my overall back health and flexibility.,4,Positive
Yograj Guggulu,User793,Arthritis,Yograj Guggulu has reduced the symptoms of my arthritis and improved my joint mobility. It's been great for my overall joint health.,4,Positive
Yograj Guggulu,User794,Stress Relief,Yograj Guggulu has helped me relax and unwind after a long day. It promotes a sense of calmness and relaxation.,5,Positive
Yograj Guggulu,User795,Respiratory Health,Yograj Guggulu has helped improve my respiratory health and reduce symptoms like coughing and congestion. It's been great for my overall well-being.,4,Positive
Yograj Guggulu,User796,Side Effects,"I experienced mild stomach discomfort and bloating after taking Yograj Guggulu. However, the symptoms were temporary and subsided quickly.",3,Negative
Yograj Guggulu,User797,Tolerance,"I've been taking Yograj Guggulu for a while now, and I haven't experienced any significant side effects. It's been effective for reducing my joint pain and promoting relaxation.",4,Positive
Yograj Guggulu,User798,Quality of Life,"Yograj Guggulu has improved my overall quality of life by addressing my joint pain, promoting relaxation, and enhancing my respiratory health.",5,Positive
Yograj Guggulu,User799,Long-term Use,"I've been using Yograj Guggulu for several months, and it continues to provide consistent benefits for my joint health and well-being.",4,Positive
Yograj Guggulu,User800,Recommendation,"I would highly recommend Yograj Guggulu to anyone looking to reduce joint pain, alleviate backache, or promote relaxation naturally.",5,Positive
Chandraprabha Vati,User801,UTI,Chandraprabha Vati has been incredibly effective in treating my urinary tract infections. It has reduced the frequency and severity of UTI episodes.,5,Positive
Chandraprabha Vati,User802,Kidney Stones,Chandraprabha Vati has helped dissolve my kidney stones and prevent their recurrence. It's been great for my kidney health.,4,Positive
Chandraprabha Vati,User803,Bladder Health,Chandraprabha Vati has improved my bladder health and reduced symptoms like urgency and frequency of urination. It's been great for my overall urinary health.,4,Positive
Chandraprabha Vati,User804,Energy Boost,I've noticed an increase in my energy levels since I started taking Chandraprabha Vati regularly. It's been great for keeping me alert and active.,5,Positive
Chandraprabha Vati,User805,Respiratory Health,Chandraprabha Vati has helped improve my respiratory health and reduce symptoms like coughing and congestion. It's been great for my overall well-being.,4,Positive
Chandraprabha Vati,User806,Side Effects,"I experienced mild stomach discomfort and diarrhea after taking Chandraprabha Vati. The symptoms subsided after a few days, but it was uncomfortable initially.",3,Negative
Chandraprabha Vati,User807,Tolerance,"I've been taking Chandraprabha Vati for a while now, and I haven't experienced any significant side effects. It's been effective for improving my urinary and respiratory health.",4,Positive
Chandraprabha Vati,User808,Quality of Life,"Chandraprabha Vati has improved my overall quality of life by addressing my UTI, kidney stones, and respiratory health.",5,Positive
Chandraprabha Vati,User809,Long-term Use,"I've been using Chandraprabha Vati for several months, and it continues to provide consistent benefits for my urinary and respiratory health.",4,Positive
Chandraprabha Vati,User810,Recommendation,"I would highly recommend Chandraprabha Vati to anyone looking to treat UTI, dissolve kidney stones, or improve respiratory health naturally.",5,Positive
Divya Swarna Basant Malti Ras,User811,Fever,Divya Swarna Basant Malti Ras has been incredibly effective in reducing my fever and associated symptoms. It's been a lifesaver during flu season.,5,Positive
Divya Swarna Basant Malti Ras,User812,Cold,Divya Swarna Basant Malti Ras has helped alleviate my cold symptoms like congestion and runny nose. It's been great for my overall respiratory health.,4,Positive
Divya Swarna Basant Malti Ras,User813,Flu,Divya Swarna Basant Malti Ras has shortened the duration of my flu and reduced its severity. It's been great for my immune system.,4,Positive
Divya Swarna Basant Malti Ras,User814,Energy Boost,I've noticed an increase in my energy levels since I started taking Divya Swarna Basant Malti Ras regularly. It's been great for keeping me alert and active.,5,Positive
Divya Swarna Basant Malti Ras,User815,Respiratory Health,Divya Swarna Basant Malti Ras has helped improve my respiratory health and reduce symptoms like coughing and congestion. It's been great for my overall well-being.,4,Positive
Divya Swarna Basant Malti Ras,User816,Side Effects,"I experienced mild stomach discomfort and bloating after taking Divya Swarna Basant Malti Ras. However, the symptoms were temporary and subsided quickly.",3,Negative
Divya Swarna Basant Malti Ras,User817,Tolerance,"I've been taking Divya Swarna Basant Malti Ras for a while now, and I haven't experienced any significant side effects. It's been effective for improving my immune and respiratory health.",4,Positive
Divya Swarna Basant Malti Ras,User818,Quality of Life,"Divya Swarna Basant Malti Ras has improved my overall quality of life by addressing my fever, cold, and respiratory health.",5,Positive
Divya Swarna Basant Malti Ras,User819,Long-term Use,"I've been using Divya Swarna Basant Malti Ras for several months, and it continues to provide consistent benefits for my immune and respiratory health.",4,Positive
Divya Swarna Basant Malti Ras,User820,Recommendation,"I would highly recommend Divya Swarna Basant Malti Ras to anyone looking to boost their immune system, alleviate cold symptoms, or improve respiratory health naturally.",5,Positive
Divya Godanti Bhasm,User821,Fever,Divya Godanti Bhasm has been incredibly effective in reducing my fever and associated symptoms. It's been a lifesaver during flu season.,5,Positive
Divya Godanti Bhasm,User822,Headache,Divya Godanti Bhasm has helped alleviate my headache and migraine symptoms. It's been great for my pain management.,4,Positive
Divya Godanti Bhasm,User823,Inflammation,Divya Godanti Bhasm has reduced inflammation in my body and helped with conditions like arthritis. It's been great for my overall joint health.,4,Positive
Divya Godanti Bhasm,User824,Energy Boost,I've noticed an increase in my energy levels since I started taking Divya Godanti Bhasm regularly. It's been great for keeping me alert and active.,5,Positive
Divya Godanti Bhasm,User825,Respiratory Health,Divya Godanti Bhasm has helped improve my respiratory health and reduce symptoms like coughing and congestion. It's been great for my overall well-being.,4,Positive
Divya Godanti Bhasm,User826,Side Effects,"I experienced mild stomach discomfort and bloating after taking Divya Godanti Bhasm. However, the symptoms were temporary and subsided quickly.",3,Negative
Divya Godanti Bhasm,User827,Tolerance,"I've been taking Divya Godanti Bhasm for a while now, and I haven't experienced any significant side effects. It's been effective for improving my immune and respiratory health.",4,Positive
Divya Godanti Bhasm,User828,Quality of Life,"Divya Godanti Bhasm has improved my overall quality of life by addressing my fever, headache, and respiratory health.",5,Positive
Divya Godanti Bhasm,User829,Long-term Use,"I've been using Divya Godanti Bhasm for several months, and it continues to provide consistent benefits for my immune and respiratory health.",4,Positive
Divya Godanti Bhasm,User830,Recommendation,"I would highly recommend Divya Godanti Bhasm to anyone looking to reduce fever, alleviate headache, or improve respiratory health naturally.",5,Positive
